Expert_ID,Category,Coder_Topic,Coder_Theme,Respondent_Themed_Group,Respondent_Themed_Group_Name
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.19,Regulación climática,Tema 1,N/A
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.19,Regulación climática,Tema 1,Oceanografía Fìsica
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.19,Regulación climática,Tema 1,Efectos Antropogénicos en el Océano
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.19,Regulación climática,Tema 1,Sociobiologìa
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.19,Regulación climática,Tema 1,Ecología marina
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.19,Regulación climática,Tema 1,Pesquerías
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.19,Regulación climática,Tema 1,Clima marino
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.19,Regulación climática,Tema 1,Impactos de las actividades humanas en los ciclos marinos
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.19,Regulación climática,Tema 1,Impacto del Cambio Global en la biota marina
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.19,Regulación climática,Tema 1,Estrategias de mitigación del Cambio Global
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.19,Regulación climática,Tema 1,Pesquerias sustentables en escenarios de Cambio Global
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.20,Pesquerías,Tema 5,Cambio Global en los Mares Mexicanos
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.20,Pesquerías,Tema 5,Patrimonio Biocultural
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.20,Pesquerías,Tema 5,Ecología para la sustentabilidad
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.20,Pesquerías,Tema 5,Procesos Oceànicos y Costeros
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.20,Pesquerías,Tema 5,N/A
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.20,Pesquerías,Tema 5,Oceanografía Fìsica
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.20,Pesquerías,Tema 5,Efectos Antropogénicos en el Océano
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.20,Pesquerías,Tema 5,Sociobiologìa
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.20,Pesquerías,Tema 5,Ecología marina
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.20,Pesquerías,Tema 5,Pesquerías
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.20,Pesquerías,Tema 5,Clima marino
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.20,Pesquerías,Tema 5,Impactos de las actividades humanas en los ciclos marinos
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.20,Pesquerías,Tema 5,Impacto del Cambio Global en la biota marina
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.20,Pesquerías,Tema 5,Estrategias de mitigación del Cambio Global
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.20,Pesquerías,Tema 5,Pesquerias sustentables en escenarios de Cambio Global
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.21,Sobreexplotación,Tema 5,Cambio Global en los Mares Mexicanos
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.21,Sobreexplotación,Tema 5,Patrimonio Biocultural
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.21,Sobreexplotación,Tema 5,Ecología para la sustentabilidad
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.21,Sobreexplotación,Tema 5,Procesos Oceànicos y Costeros
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.21,Sobreexplotación,Tema 5,N/A
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.21,Sobreexplotación,Tema 5,Oceanografía Fìsica
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.21,Sobreexplotación,Tema 5,Efectos Antropogénicos en el Océano
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.21,Sobreexplotación,Tema 5,Sociobiologìa
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.21,Sobreexplotación,Tema 5,Ecología marina
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.21,Sobreexplotación,Tema 5,Pesquerías
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.21,Sobreexplotación,Tema 5,Clima marino
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.21,Sobreexplotación,Tema 5,Impactos de las actividades humanas en los ciclos marinos
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.21,Sobreexplotación,Tema 5,Impacto del Cambio Global en la biota marina
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.21,Sobreexplotación,Tema 5,Estrategias de mitigación del Cambio Global
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.21,Sobreexplotación,Tema 5,Pesquerias sustentables en escenarios de Cambio Global
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.22,Sustentabilidad,Tema 5,Cambio Global en los Mares Mexicanos
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.22,Sustentabilidad,Tema 5,Patrimonio Biocultural
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.22,Sustentabilidad,Tema 5,Ecología para la sustentabilidad
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.22,Sustentabilidad,Tema 5,Procesos Oceànicos y Costeros
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.22,Sustentabilidad,Tema 5,N/A
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.22,Sustentabilidad,Tema 5,Oceanografía Fìsica
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.22,Sustentabilidad,Tema 5,Efectos Antropogénicos en el Océano
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.22,Sustentabilidad,Tema 5,Sociobiologìa
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.22,Sustentabilidad,Tema 5,Ecología marina
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.22,Sustentabilidad,Tema 5,Pesquerías
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.22,Sustentabilidad,Tema 5,Clima marino
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.22,Sustentabilidad,Tema 5,Impactos de las actividades humanas en los ciclos marinos
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.22,Sustentabilidad,Tema 5,Impacto del Cambio Global en la biota marina
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.22,Sustentabilidad,Tema 5,Estrategias de mitigación del Cambio Global
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.22,Sustentabilidad,Tema 5,Pesquerias sustentables en escenarios de Cambio Global
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.23,Servicios Ecosistemicos,Tema 4,Cambio Global en los Mares Mexicanos
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.23,Servicios Ecosistemicos,Tema 4,Patrimonio Biocultural
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.23,Servicios Ecosistemicos,Tema 4,Ecología para la sustentabilidad
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.23,Servicios Ecosistemicos,Tema 4,Procesos Oceànicos y Costeros
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.23,Servicios Ecosistemicos,Tema 4,N/A
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.23,Servicios Ecosistemicos,Tema 4,Oceanografía Fìsica
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.23,Servicios Ecosistemicos,Tema 4,Efectos Antropogénicos en el Océano
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.23,Servicios Ecosistemicos,Tema 4,Sociobiologìa
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.23,Servicios Ecosistemicos,Tema 4,Ecología marina
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.23,Servicios Ecosistemicos,Tema 4,Pesquerías
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.23,Servicios Ecosistemicos,Tema 4,Clima marino
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.23,Servicios Ecosistemicos,Tema 4,Impactos de las actividades humanas en los ciclos marinos
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.23,Servicios Ecosistemicos,Tema 4,Impacto del Cambio Global en la biota marina
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.23,Servicios Ecosistemicos,Tema 4,Estrategias de mitigación del Cambio Global
Expert_012,Cambio Climático en los Mares Mexicanos,3.1.23,Servicios Ecosistemicos,Tema 4,Pesquerias sustentables en escenarios de Cambio Global
Expert_013,Mares Mexicanos,1.1.1,Amenazas humanas,Tema 5,Biodiversidad marina
Expert_013,Mares Mexicanos,1.1.1,Amenazas humanas,Tema 5,Oceanografía general
Expert_013,Mares Mexicanos,1.1.1,Amenazas humanas,Tema 5,El humano y el mar
Expert_013,Mares Mexicanos,1.1.1,Amenazas humanas,Tema 5,Servicios ecosistémicos
Expert_013,Mares Mexicanos,1.1.1,Amenazas humanas,Tema 5,Conservación y sustentabiliad marina
Expert_013,Mares Mexicanos,1.1.1,Amenazas humanas,Tema 5,Biodiversidad
Expert_013,Mares Mexicanos,1.1.1,Amenazas humanas,Tema 5,Relación humano-océano
Expert_013,Mares Mexicanos,1.1.1,Amenazas humanas,Tema 5,Servicios ecosistémicos
Expert_013,Mares Mexicanos,1.1.1,Amenazas humanas,Tema 5,Conservación y sustentabilidad
Expert_013,Mares Mexicanos,1.1.1,Amenazas humanas,Tema 5,NA
Expert_013,Mares Mexicanos,1.1.1,Amenazas humanas,Tema 5,Conservación y mitigación de impactos
Expert_013,Mares Mexicanos,1.1.1,Amenazas humanas,Tema 5,Cambio climático
Expert_013,Mares Mexicanos,1.1.1,Amenazas humanas,Tema 5,Amenazas para la salud de los océanos
Expert_013,Mares Mexicanos,1.1.1,Amenazas humanas,Tema 5,Servicios Ecosistémicos
Expert_013,Mares Mexicanos,1.1.1,Amenazas humanas,Tema 5,Oceanografía general
Expert_013,Mares Mexicanos,1.1.2,Aspectos socio-económicos,Tema 3,Biodiversidad marina
Expert_013,Mares Mexicanos,1.1.2,Aspectos socio-económicos,Tema 3,Oceanografía general
Expert_013,Mares Mexicanos,1.1.2,Aspectos socio-económicos,Tema 3,El humano y el mar
Expert_013,Mares Mexicanos,1.1.2,Aspectos socio-económicos,Tema 3,Servicios ecosistémicos
Expert_013,Mares Mexicanos,1.1.2,Aspectos socio-económicos,Tema 3,Conservación y sustentabiliad marina
Expert_013,Mares Mexicanos,1.1.2,Aspectos socio-económicos,Tema 3,Biodiversidad
Expert_013,Mares Mexicanos,1.1.2,Aspectos socio-económicos,Tema 3,Relación humano-océano
Expert_013,Mares Mexicanos,1.1.2,Aspectos socio-económicos,Tema 3,Servicios ecosistémicos
Expert_013,Mares Mexicanos,1.1.2,Aspectos socio-económicos,Tema 3,Conservación y sustentabilidad
Expert_013,Mares Mexicanos,1.1.2,Aspectos socio-económicos,Tema 3,NA
Expert_013,Mares Mexicanos,1.1.2,Aspectos socio-económicos,Tema 3,Conservación y mitigación de impactos
Expert_013,Mares Mexicanos,1.1.2,Aspectos socio-económicos,Tema 3,Cambio climático
Expert_013,Mares Mexicanos,1.1.2,Aspectos socio-económicos,Tema 3,Amenazas para la salud de los océanos
Expert_013,Mares Mexicanos,1.1.2,Aspectos socio-económicos,Tema 3,Servicios Ecosistémicos
Expert_013,Mares Mexicanos,1.1.2,Aspectos socio-económicos,Tema 3,Oceanografía general
Expert_013,Mares Mexicanos,1.1.3,Bienestar humano,Tema 3,Biodiversidad marina
Expert_013,Mares Mexicanos,1.1.3,Bienestar humano,Tema 3,Oceanografía general
Expert_013,Mares Mexicanos,1.1.3,Bienestar humano,Tema 3,El humano y el mar
Expert_013,Mares Mexicanos,1.1.3,Bienestar humano,Tema 3,Servicios ecosistémicos
Expert_013,Mares Mexicanos,1.1.3,Bienestar humano,Tema 3,Conservación y sustentabiliad marina
Expert_013,Mares Mexicanos,1.1.3,Bienestar humano,Tema 3,Biodiversidad
Expert_013,Mares Mexicanos,1.1.3,Bienestar humano,Tema 3,Relación humano-océano
Expert_013,Mares Mexicanos,1.1.3,Bienestar humano,Tema 3,Servicios ecosistémicos
Expert_013,Mares Mexicanos,1.1.3,Bienestar humano,Tema 3,Conservación y sustentabilidad
Expert_013,Mares Mexicanos,1.1.3,Bienestar humano,Tema 3,NA
Expert_013,Mares Mexicanos,1.1.3,Bienestar humano,Tema 3,Conservación y mitigación de impactos
Expert_013,Mares Mexicanos,1.1.3,Bienestar humano,Tema 3,Cambio climático
Expert_013,Mares Mexicanos,1.1.3,Bienestar humano,Tema 3,Amenazas para la salud de los océanos
Expert_013,Mares Mexicanos,1.1.3,Bienestar humano,Tema 3,Servicios Ecosistémicos
Expert_013,Mares Mexicanos,1.1.3,Bienestar humano,Tema 3,Oceanografía general
Expert_013,Mares Mexicanos,1.1.4,Biodiversidad,Tema 1,Biodiversidad marina
Expert_013,Mares Mexicanos,1.1.4,Biodiversidad,Tema 1,Oceanografía general
Expert_013,Mares Mexicanos,1.1.4,Biodiversidad,Tema 1,El humano y el mar
Expert_013,Mares Mexicanos,1.1.4,Biodiversidad,Tema 1,Servicios ecosistémicos
Expert_013,Mares Mexicanos,1.1.4,Biodiversidad,Tema 1,Conservación y sustentabiliad marina
Expert_013,Mares Mexicanos,1.1.4,Biodiversidad,Tema 1,Biodiversidad
Expert_013,Mares Mexicanos,1.1.4,Biodiversidad,Tema 1,Relación humano-océano
Expert_013,Mares Mexicanos,1.1.4,Biodiversidad,Tema 1,Servicios ecosistémicos
Expert_013,Mares Mexicanos,1.1.4,Biodiversidad,Tema 1,Conservación y sustentabilidad
Expert_013,Mares Mexicanos,1.1.4,Biodiversidad,Tema 1,NA
Expert_013,Mares Mexicanos,1.1.4,Biodiversidad,Tema 1,Conservación y mitigación de impactos
Expert_013,Mares Mexicanos,1.1.4,Biodiversidad,Tema 1,Cambio climático
Expert_013,Mares Mexicanos,1.1.4,Biodiversidad,Tema 1,Amenazas para la salud de los océanos
Expert_013,Mares Mexicanos,1.1.4,Biodiversidad,Tema 1,Servicios Ecosistémicos
Expert_013,Mares Mexicanos,1.1.4,Biodiversidad,Tema 1,Oceanografía general
Expert_013,Mares Mexicanos,1.1.5,Cambio climático,Tema 5,Biodiversidad marina
Expert_013,Mares Mexicanos,1.1.5,Cambio climático,Tema 5,Oceanografía general
Expert_013,Mares Mexicanos,1.1.5,Cambio climático,Tema 5,El humano y el mar
Expert_013,Mares Mexicanos,1.1.5,Cambio climático,Tema 5,Servicios ecosistémicos
Expert_013,Mares Mexicanos,1.1.5,Cambio climático,Tema 5,Conservación y sustentabiliad marina
Expert_013,Mares Mexicanos,1.1.5,Cambio climático,Tema 5,Biodiversidad
Expert_013,Mares Mexicanos,1.1.5,Cambio climático,Tema 5,Relación humano-océano
Expert_013,Mares Mexicanos,1.1.5,Cambio climático,Tema 5,Servicios ecosistémicos
Expert_013,Mares Mexicanos,1.1.5,Cambio climático,Tema 5,Conservación y sustentabilidad
Expert_013,Mares Mexicanos,1.1.5,Cambio climático,Tema 5,NA
Expert_013,Mares Mexicanos,1.1.5,Cambio climático,Tema 5,Conservación y mitigación de impactos
Expert_013,Mares Mexicanos,1.1.5,Cambio climático,Tema 5,Cambio climático
Expert_013,Mares Mexicanos,1.1.5,Cambio climático,Tema 5,Amenazas para la salud de los océanos
Expert_013,Mares Mexicanos,1.1.5,Cambio climático,Tema 5,Servicios Ecosistémicos
Expert_013,Mares Mexicanos,1.1.5,Cambio climático,Tema 5,Oceanografía general
Expert_013,Mares Mexicanos,1.1.6,Ciclos biogeoquímicos,Tema 2,Biodiversidad marina
Expert_013,Mares Mexicanos,1.1.6,Ciclos biogeoquímicos,Tema 2,Oceanografía general
Expert_013,Mares Mexicanos,1.1.6,Ciclos biogeoquímicos,Tema 2,El humano y el mar
Expert_013,Mares Mexicanos,1.1.6,Ciclos biogeoquímicos,Tema 2,Servicios ecosistémicos
Expert_013,Mares Mexicanos,1.1.6,Ciclos biogeoquímicos,Tema 2,Conservación y sustentabiliad marina
Expert_013,Mares Mexicanos,1.1.6,Ciclos biogeoquímicos,Tema 2,Biodiversidad
Expert_013,Mares Mexicanos,1.1.6,Ciclos biogeoquímicos,Tema 2,Relación humano-océano
Expert_013,Mares Mexicanos,1.1.6,Ciclos biogeoquímicos,Tema 2,Servicios ecosistémicos
Expert_013,Mares Mexicanos,1.1.6,Ciclos biogeoquímicos,Tema 2,Conservación y sustentabilidad
Expert_013,Mares Mexicanos,1.1.6,Ciclos biogeoquímicos,Tema 2,NA
Expert_013,Mares Mexicanos,1.1.6,Ciclos biogeoquímicos,Tema 2,Conservación y mitigación de impactos
Expert_013,Mares Mexicanos,1.1.6,Ciclos biogeoquímicos,Tema 2,Cambio climático
Expert_013,Mares Mexicanos,1.1.6,Ciclos biogeoquímicos,Tema 2,Amenazas para la salud de los océanos
Expert_013,Mares Mexicanos,1.1.6,Ciclos biogeoquímicos,Tema 2,Servicios Ecosistémicos
Expert_013,Mares Mexicanos,1.1.6,Ciclos biogeoquímicos,Tema 2,Oceanografía general
Expert_013,Mares Mexicanos,1.1.7,Ciencias marinas,Tema 2,Biodiversidad marina
Expert_013,Mares Mexicanos,1.1.7,Ciencias marinas,Tema 2,Oceanografía general
Expert_013,Mares Mexicanos,1.1.7,Ciencias marinas,Tema 2,El humano y el mar
Expert_013,Mares Mexicanos,1.1.7,Ciencias marinas,Tema 2,Servicios ecosistémicos
Expert_013,Mares Mexicanos,1.1.7,Ciencias marinas,Tema 2,Conservación y sustentabiliad marina
Expert_013,Mares Mexicanos,1.1.7,Ciencias marinas,Tema 2,Biodiversidad
Expert_013,Mares Mexicanos,1.1.7,Ciencias marinas,Tema 2,Relación humano-océano
Expert_013,Mares Mexicanos,1.1.7,Ciencias marinas,Tema 2,Servicios ecosistémicos
Expert_013,Mares Mexicanos,1.1.7,Ciencias marinas,Tema 2,Conservación y sustentabilidad
Expert_013,Mares Mexicanos,1.1.7,Ciencias marinas,Tema 2,NA
Expert_013,Mares Mexicanos,1.1.7,Ciencias marinas,Tema 2,Conservación y mitigación de impactos
Expert_013,Mares Mexicanos,1.1.7,Ciencias marinas,Tema 2,Cambio climático
Expert_013,Mares Mexicanos,1.1.7,Ciencias marinas,Tema 2,Amenazas para la salud de los océanos
Expert_013,Mares Mexicanos,1.1.7,Ciencias marinas,Tema 2,Servicios Ecosistémicos
Expert_013,Mares Mexicanos,1.1.7,Ciencias marinas,Tema 2,Oceanografía general
Expert_013,Mares Mexicanos,1.1.8,Conciencia ambiental,Tema 5,Biodiversidad marina
Expert_013,Mares Mexicanos,1.1.8,Conciencia ambiental,Tema 5,Oceanografía general
Expert_013,Mares Mexicanos,1.1.8,Conciencia ambiental,Tema 5,El humano y el mar
Expert_013,Mares Mexicanos,1.1.8,Conciencia ambiental,Tema 5,Servicios ecosistémicos
Expert_013,Mares Mexicanos,1.1.8,Conciencia ambiental,Tema 5,Conservación y sustentabiliad marina
Expert_013,Mares Mexicanos,1.1.8,Conciencia ambiental,Tema 5,Biodiversidad
Expert_013,Mares Mexicanos,1.1.8,Conciencia ambiental,Tema 5,Relación humano-océano
Expert_013,Mares Mexicanos,1.1.8,Conciencia ambiental,Tema 5,Servicios ecosistémicos
Expert_013,Mares Mexicanos,1.1.8,Conciencia ambiental,Tema 5,Conservación y sustentabilidad
Expert_013,Mares Mexicanos,1.1.8,Conciencia ambiental,Tema 5,NA
Expert_013,Mares Mexicanos,1.1.8,Conciencia ambiental,Tema 5,Conservación y mitigación de impactos
Expert_013,Mares Mexicanos,1.1.8,Conciencia ambiental,Tema 5,Cambio climático
Expert_013,Mares Mexicanos,1.1.8,Conciencia ambiental,Tema 5,Amenazas para la salud de los océanos
